"","festival_id","title","sub_title","artist","year","description","genre","latitude","longitude","age_category","ID"
"1286","book","Tim Bowler & Alexia Casale","","Tim Bowler","2013","<p>
	Meet Tim Bowler, one of our leading writers for young people. He is joined by Alexia Casale, a brilliant debut author; in this event they talk about creating compelling fiction. Tim&rsquo;s latest novel is The Sea of Whispers, an atmospheric fable set on an unnamed island; Alexia&rsquo;s is The Bone Dragon, a story of a young girl dealing with a violent and difficult past. These are two skillful, persuasive and subtle writers and are a pleasure to read. Come and meet them.</p>","Children",55.951903,-3.206913,"Age 14+","Tim Bowler2013"
"1287","book","Grant Morrison","Superheroes Unmasked","Grant Morrison","2013","<p>
	Via his own idiosyncratic aesthetic and passionate world views, Grant Morrison merrily leads you through a history of the US comic superhero. The Scotsman is an authority on the worlds of both DC and Marvel, having been under the employ of both, and in Supergods he takes die-hard fans and the relatively uninitiated by the hand with the inside story of Plastic Man, Superman, Batman et al.</p>","Literature",55.951903,-3.206913,"","Grant Morrison2013"
"1288","book","The Screaming Staircase with Jonathan Stroud","","Jonathan Stroud","2013","<p>
	Jonathan Stroud, creator of the popular Bartimaeus the Djinni books, introduces his major new supernatural fantasy series, Lockwood &amp; Co. There is an epidemic of ghosts in Britain and fearless child agents Lockwood, Lucy and George must destroy them. Join Jonathan and discover the spooky terrors and sinister secrets of The Screaming Staircase in this world premiere event.</p>","Children",55.951903,-3.206913,"Age 9 - 11","Jonathan Stroud2013"
"1289","book","Vic Galloway","The Centre of Fife’s Music Universe","Vic Galloway","2013","<p>
	The East Neuk of Fife is the unlikely locale for some of Scottish contemporary music&rsquo;s most innovative creators. The Fence Collective has been home to the likes of KT Tunstall, the Beta Band, James Yorkston and King Creosote. As a childhood pal of several Fence members, Radio Scotland&rsquo;s Vic Galloway is in the ideal place to tell the story with anecdotes and insight. His brilliant book Songs In The Key Of Fife is the result.</p>","Literature",55.951903,-3.206913,"","Vic Galloway2013"
"1290","book","Melvin Burgess & Jeremy Dyson","Chills and Thrills from Singular Talents","Melvin Burgess","2013","<p>
	While a strain of horror has rippled through their previous work, this event is rammed with terror. The League of Gentlemen&rsquo;s non-performing member, Jeremy Dyson, is a hardened sceptic whose investigations into creepy goings-on for The Haunted Book altered his views. Or did it? Melvin Burgess adds to his award-winning oeuvre (Junk, Bloodtide) with a debut on Hammer Books. Hunger features a desecrated grave, strange sightings and disappearances.</p>","Literature",55.951903,-3.206913,"","Melvin Burgess2013"
"1291","book","Saci Lloyd: Revenge is Dangerous","","Saci Lloyd","2013","<p>
	Saci Lloyd is a Costa shortlisted author of The Carbon Diaries 2015, which is now in development with the BBC. Her latest novel, Quantum Drop, is a story of revenge and a startling vision of London in the near future. Anthony is an ordinary kid caught up in a dangerous world where the boundaries between real and virtual are becoming increasingly blurred. Saci&rsquo;s fascinating, high-energy event will challenge, engage and inform &ndash; not to be missed.</p>","Children",55.951903,-3.206913,"Age 12 - 15","Saci Lloyd2013"
"1292","book","Judging a Book by its Cover","","Charlie Fletcher","2013","<p>
	Charlie Fletcher&rsquo;s latest novel is Far Rockaway, a compelling story of a girl deep in a coma, caught in a world peopled by characters from the books she&rsquo;s read. How can the story convincingly be conveyed on the book jacket? The design for Far Rockaway was the result of a competition between illustration students at the Edinburgh College of Art. In this event, Charlie Fletcher is joined by Astrid Jaekel, the winning illustrator, Jonathan Gibbs from Edinburgh College of Art and Anne McNeil from Hodder Books to expose the design process.</p>","Children",55.951903,-3.206913,"Families & 10+","Charlie Fletcher2013"
"1293","book","Sahar Delijani & Nadifa Mohamed","Giving Voice to the Survivors","Nadifa Mohamed","2013","<p>
	During the Iran-Iraq war, thousands of political prisoners were executed. Sahar Delijani&rsquo;s uncle was among those who died, and her novel Children of the Jacaranda Tree is a reflection on the ordeal and the unspoken grief of those who survived. Nadifa Mohamed, one of Granta&rsquo;s Best of Young British Novelists 2013, was born in Somalia and educated in the UK. Her novel, The Orchard of Lost Souls, tells the story of three inextricably linked women - street child, soldier and grandmother - as Somalia&rsquo;s devastating civil war unfolds. Chaired by Jackie McGlone.</p>","Literature",55.951903,-3.206913,"","Nadifa Mohamed2013"
"1294","book","Rupert Everett","Tales from the Darkly Funny Side of Showbusiness","Rupert Everett","2013","<p>
	It&rsquo;s taken the entertainment world six years to recover from Rupert Everett&rsquo;s first memoir Red Carpets and Other Banana Skins and now he&rsquo;s back on raucously top form with Vanished Years. With it, the star of Another Country and My Best Friend&rsquo;s Wedding paints vivid portraits of a career on stage and screen. We welcome him to Edinburgh to talk about life, love and loss.</p>","Literature",55.951903,-3.206913,"","Rupert Everett2013"
"1295","book","Richard Holloway","30 Years of Scottish Society","Richard Holloway","2013","<p>
	His gorgeous memoir was one of the finest books of last year, confirming the former Bishop of Edinburgh&rsquo;s status as one of Scotland&rsquo;s great public thinkers. A firm Book Festival favourite, Richard Holloway joins us today to celebrate the 30th anniversary of the world&rsquo;s leading literary event in a conversation with founding director Jenny Brown about three extraordinary decades of society, faith and storytelling in Scotland.</p>","Literature",55.951903,-3.206913,"","Richard Holloway2013"
"1296","book","Super, Furry (Deadly) Animals with Gareth P Jones","","Gareth P. Jones","2013","<p>
	Legend tells of the Clan of the Scorpion, four mighty meerkats who are armed to the teeth with ninja know-how. They are sworn to protect the world from their long-time nemesis, the Ringmaster. Small, deadly and furry, the Ninja Meerkats are warriors on a mission. Join Gareth P Jones for tales about these hilarious, fluffy heroes with their fast dialogue and death-defying meerkat action in their latest adventure, The Forbidden Palace.</p>","Children",55.951903,-3.206913,"Age 8 - 10","Gareth P. Jones2013"
"1297","book","Jonathan Jones","Art and Passion in the Renaissance",NA,"2013","<p>
	Insightful and controversial in equal measure, respected art critic Jonathan Jones joins us to present The Loves of the Artists. Jones takes a fresh look at nude paintings by men like Michelangelo, Raphael and Rembrandt, and concludes that to appreciate the art of the Renaissance, we have to know about the sex lives of the men and women who defined it.</p>","Literature",55.951903,-3.206913,"","NA2013"
"1298","book","Dr Duck with Steve Smallman","","Steve Smallman","2013","<p>
	Have you got a sniffle? Feeling poorly or slightly under the weather? What you need is a visit from Dr Duck. This is a hilarious picture book from the award-winning author of Dragon Stew and Smelly Peter, the Great Pea Eater. Elephant is sneezy, Hyena can&rsquo;t laugh and Gorilla has bottom-burps. Join the delightful Steve to hear how Dr Duck saves the day.</p>","Children",55.951903,-3.206913,"Age 4 - 7","Steve Smallman2013"
"1299","book","Jenni Calder & Marjory Harper","Waving Scotland Goodbye","Jenni Calder","2013","<p>
	During the 20th century, more Scots than ever left this country and headed for pastures new. Scottish emigration continues to play a major part in shaping our identity, both at home and abroad. Marjory Harper, author of Scotland No More?, is joined in this event by literary historian Jenni Calder, author of new book Lost in the Backwoods, to discuss the Scottish exodus to America and beyond. Chaired by Sheena McDonald.</p>","Literature",55.951903,-3.206913,"","Jenni Calder2013"
"1300","book","Peter Furtado & Keith Robbins","The History of Nations","Keith Robbins","2013","<p>
	Here are two useful primers for those seeking a broad historical and international context for the Scottish Referendum. Peter Furtado, former editor of History Today, has edited Histories of Nations, 28 essays by native writers on national identity and history around the world. A former Glasgow University history professor, Keith Robbins has written the hugely ambitious Transforming the World, a global political history since the Second World War.</p>","Literature",55.951903,-3.206913,"","Keith Robbins2013"
"1301","book","Dr Book","",NA,"2013","<p>
	Dr Book is back to cure all your reading woes. This is how it works: you tell us what you like; Dr Book takes a moment to think about it and then writes you a prescription for some wonderful and inspiring new books to read. A simple medical procedure for all, from babies to teens (and parents), courtesy of Edinburgh City Libraries.</p>","Children",55.951903,-3.206913,"All Ages","NA2013"
"1302","book","Getting Graphic with Emma Vieceli","","Emma Vieceli","2013","<p>
	Calling all budding graphic novel artists! This workshop offers a great opportunity to gain insights, tips and expertise from Emma Vieceli, leading comic artist for the popular Manga Shakespeare, Vampire Academy and Avalon Chronicles series. Emma uncovers the process of illustrating a graphic novel and gives you the opportunity to work on lots of your own drawings.</p>","Children",55.951903,-3.206913,"Age 12 - 15","Emma Vieceli2013"
"1303","book","Jesse Norman","Edmund Burke: A Hero of Our Time","Jesse Norman","2013","<p>
	South Herefordshire Tory MP Jesse Norman explains why 18th century thinker Edmund Burke&rsquo;s mixture of conservative and subversive beliefs would have made him a star in today&rsquo;s modern politics. Warning about the effects of British rule in Ireland and the loss of America&rsquo;s colonies, he predicted a triggering of extremism and terror and an acceleration of society&rsquo;s atomisation. Talk about hitting the nail on the head. Chaired by Brian Taylor.</p>","Literature",55.951903,-3.206913,"","Jesse Norman2013"
